duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,45147,45297,78.62886111111112,True,87.97000754390511,1.1188004798847835,11.20766952861336,0.14253887656818157,30.854527541390436,0.3924071531163301
15,45297,45447,163.41825,True,106.65687643583948,0.6526619666765461,36.532903719277165,0.22355461351028522,43.39362945101098,0.26553723008911784
15,45447,45597,173.5466388888889,True,42.65466610879188,0.24578215044603083,41.854181519409074,0.24116964631165053,24.913809751215602,0.14355685544083838
15,45597,45747,94.45536111111113,True,88.55853388376032,0.9375702219759219,14.787754658697795,0.15655812952006445,26.389914722500773,0.2793903322380759
15,45747,45897,119.02533333333332,True,156.1467342194716,1.311878151033435,10.923716960251427,0.09177640300875524,38.8040707879946,0.32601522466921273
15,45897,46047,161.34655555555557,True,1.9249272836790552,0.011930389694723018,16.544076070489986,0.10253752249947137,8.65549343018489,0.053645356111767704
15,46047,46197,62.052388888888906,True,92.03510627702464,1.4831839341725075,36.52309707609966,0.588584867240131,34.23622283835526,0.5517309397976392
15,46197,46347,0.20780555555555555,False,0.524917295860052,,0.688215787983257,,0.9289424955390272,
15,46347,46497,0.1885,False,0.2652493457386287,,0.23906775197053615,,0.475917179672023,
15,46497,46647,0.19622222222222221,False,0.8534599090065845,,1.1389904284536927,,0.6787167393355659,
15,46647,46797,57.34777777777778,True,57.95302257974934,1.0105539364457483,10.03881410395866,0.1750514927162303,10.836384050021236,0.18895909257394672
15,46797,46947,147.15480555555555,True,42.36973354457789,0.28792626502830715,19.56342675150274,0.1329445319685257,9.01434243019176,0.06125754708560002
15,46947,47097,195.62158333333332,True,20.87875618772531,0.10673033022204167,32.29139130810439,0.1650706980174106,28.583576156460463,0.14611667930197103
15,47097,47247,110.03544444444445,True,147.87539184308315,1.3438887132204353,35.004344478646026,0.3181188084928333,20.419755536767607,0.18557434506548742
15,47247,47397,25.764333333333333,False,62.60878547712152,,4.993113409056428,,30.66295961743392,
15,47397,47547,14.127111111111113,False,20.479362497289102,,2.4769695646637664,,34.520564613940685,
15,47547,47697,67.24608333333333,True,35.82114636774371,0.5326874754947618,16.53677556606422,0.2459143305654365,38.11728675375467,0.5668328155977561
15,47697,47847,122.733,True,35.760701000927575,0.29136989237554345,18.982340263812826,0.15466370302862983,6.287306217606742,0.051227511896610865
15,47847,47997,127.66002777777778,True,31.346843208599196,0.2455493998729636,5.74371982853508,0.044992312225823505,26.8360695047606,0.21021513132893152
15,47997,48147,5.333055555555556,False,31.641865724160464,,24.980447698516667,,1.931128496587351,
15,48147,48297,0.26452777777777775,False,0.7010325572019571,,0.8237173074167012,,1.4366838288107122,
15,48297,48447,1.9279444444444451,False,1.8488268673027388,,1.573062843686808,,1.521128306960859,
15,48447,48597,8.789416666666666,False,7.0528501770978975,,4.350321456129328,,12.595582612649647,
15,48597,48747,86.28152777777778,True,82.18652074834577,0.9525390064953544,27.981710641462307,0.32430708359187316,18.677753580935747,0.2164745347235992
15,48747,48897,83.49122222222223,True,91.97261958591692,1.1015842999773124,45.959510045864754,0.5504711611903084,6.051374912406311,0.07247917507183961
15,48897,49047,185.7873611111111,True,97.2856763830284,0.5236399064027084,70.18720078383498,0.3777824302152565,61.624610047820475,0.33169430729448574
