duration_s,start_row,end_row,method,distance_m,endpoint_error_m,drift_percent,sequence
15,73700,73850,learned_speed_initial_offset,0.24502777777777782,6.566872513771,,S2
15,73700,73850,learned_speed_preoutage_mean_offset,0.24502777777777782,4.319780983917806,,S2
15,73850,74000,original_learned_speed,0.18,6.736569638756845,,S2
15,73850,74000,constant_speed_with_gyro,0.18,0.10409972403614169,,S2
15,73850,74000,learned_speed_initial_offset,0.18,0.958041276570101,,S2
15,73850,74000,learned_speed_preoutage_mean_offset,0.18,1.734854396657417,,S2
15,74000,74150,original_learned_speed,0.20977777777777776,53.09642509819221,,S2
15,74000,74150,constant_speed_with_gyro,0.20977777777777776,0.11626716732133598,,S2
15,74000,74150,learned_speed_initial_offset,0.20977777777777776,49.28555724971518,,S2
15,74000,74150,learned_speed_preoutage_mean_offset,0.20977777777777776,50.815417320165366,,S2
15,74150,74300,original_learned_speed,61.27369444444444,69.98847431039677,114.22270999809524,S2
15,74150,74300,constant_speed_with_gyro,61.27369444444444,57.84606782753378,94.40603892422642,S2
15,74150,74300,learned_speed_initial_offset,61.27369444444444,57.70882413787874,94.1820542422199,S2
15,74150,74300,learned_speed_preoutage_mean_offset,61.27369444444444,64.18170551749394,104.74593722382144,S2
15,74300,74450,original_learned_speed,126.82597222222222,89.63477689039773,70.6754108167539,S2
15,74300,74450,constant_speed_with_gyro,126.82597222222222,83.54016635094322,65.86991992820336,S2
15,74300,74450,learned_speed_initial_offset,126.82597222222222,87.0926710658544,68.6710060564347,S2
15,74300,74450,learned_speed_preoutage_mean_offset,126.82597222222222,86.88598198537757,68.5080354307377,S2
15,74450,74600,original_learned_speed,130.29527777777776,80.71235953304432,61.945728893338334,S2
15,74450,74600,constant_speed_with_gyro,130.29527777777776,56.42009013998278,43.30171522885797,S2
15,74450,74600,learned_speed_initial_offset,130.29527777777776,70.4647823315705,54.08084125024866,S2
15,74450,74600,learned_speed_preoutage_mean_offset,130.29527777777776,90.58010130811365,69.51909758586997,S2
15,74600,74750,original_learned_speed,64.53313888888887,114.79364720208912,177.88325374926706,S2
15,74600,74750,constant_speed_with_gyro,64.53313888888887,60.96862149216664,94.47645433323876,S2
15,74600,74750,learned_speed_initial_offset,64.53313888888887,61.79893644778471,95.76310328587638,S2
15,74600,74750,learned_speed_preoutage_mean_offset,64.53313888888887,108.92089976470639,168.7828945563038,S2
15,74750,74900,original_learned_speed,145.2302777777778,36.08776812810336,24.84865324248886,S2
15,74750,74900,constant_speed_with_gyro,145.2302777777778,38.053087768312125,26.20189698083382,S2
15,74750,74900,learned_speed_initial_offset,145.2302777777778,35.892450415642635,24.714164955714676,S2
15,74750,74900,learned_speed_preoutage_mean_offset,145.2302777777778,37.01380185462315,25.486284555111393,S2
15,74900,75050,original_learned_speed,86.60347222222222,72.55646056086483,83.78008259840537,S2
15,74900,75050,constant_speed_with_gyro,86.60347222222222,98.18096159224294,113.36838936470488,S2
15,74900,75050,learned_speed_initial_offset,86.60347222222222,138.81475717665944,160.28775014986056,S2
15,74900,75050,learned_speed_preoutage_mean_offset,86.60347222222222,67.7129868152051,78.1873810341638,S2
15,75050,75200,original_learned_speed,160.3672777777778,12.396422433880002,7.730019867929555,S2
15,75050,75200,constant_speed_with_gyro,160.3672777777778,41.87450371095905,26.111625944654918,S2
15,75050,75200,learned_speed_initial_offset,160.3672777777778,10.02995104537245,6.254362600873622,S2
15,75050,75200,learned_speed_preoutage_mean_offset,160.3672777777778,23.301327797568117,14.529976514196962,S2
15,75200,75350,original_learned_speed,174.38247222222222,43.39045299501948,24.88234765918754,S2
15,75200,75350,constant_speed_with_gyro,174.38247222222222,64.9587068376321,37.25070874947383,S2
15,75200,75350,learned_speed_initial_offset,174.38247222222222,68.36889077998418,39.20628599235542,S2
15,75200,75350,learned_speed_preoutage_mean_offset,174.38247222222222,45.60847976033383,26.154279830494207,S2
15,75350,75500,original_learned_speed,123.17011111111111,33.189412453650164,26.945995383336278,S2
15,75350,75500,constant_speed_with_gyro,123.17011111111111,34.61345751035759,28.102156601233375,S2
15,75350,75500,learned_speed_initial_offset,123.17011111111111,38.19793850095852,31.01234394966191,S2
15,75350,75500,learned_speed_preoutage_mean_offset,123.17011111111111,34.55878528115355,28.057769023183106,S2
15,75500,75650,original_learned_speed,88.55219444444447,158.1938778779156,178.64478556447597,S2
15,75500,75650,constant_speed_with_gyro,88.55219444444447,77.51791541722389,87.53923706075604,S2
15,75500,75650,learned_speed_initial_offset,88.55219444444447,88.56509460537605,100.01456786137545,S2
15,75500,75650,learned_speed_preoutage_mean_offset,88.55219444444447,165.11089255025732,186.45601454162036,S2
15,75650,75800,original_learned_speed,261.17069444444445,196.1020377042695,75.08577412232742,S2
15,75650,75800,constant_speed_with_gyro,261.17069444444445,197.05884071342211,75.45212571900556,S2
15,75650,75800,learned_speed_initial_offset,261.17069444444445,200.63249495958522,76.82044702081352,S2
15,75650,75800,learned_speed_preoutage_mean_offset,261.17069444444445,196.15703965504255,75.10683389355866,S2
15,75800,75950,original_learned_speed,217.44977777777777,135.10438699220737,62.1313060757767,S2
15,75800,75950,constant_speed_with_gyro,217.44977777777777,113.79775267793912,52.33288984743614,S2
15,75800,75950,learned_speed_initial_offset,217.44977777777777,107.39119438898531,49.38666550339429,S2
15,75800,75950,learned_speed_preoutage_mean_offset,217.44977777777777,134.00988128304033,61.62796883609206,S2
15,75950,76100,original_learned_speed,129.04038888888888,180.04309156236044,139.52460397293734,S2
15,75950,76100,constant_speed_with_gyro,129.04038888888888,174.72524124078979,135.40352965863903,S2
15,75950,76100,learned_speed_initial_offset,129.04038888888888,160.61012517093215,124.46500398354085,S2
15,75950,76100,learned_speed_preoutage_mean_offset,129.04038888888888,189.09147700665687,146.53666083529504,S2
15,76100,76250,original_learned_speed,98.14916666666669,158.25211175965532,161.23632745360916,S2
15,76100,76250,constant_speed_with_gyro,98.14916666666669,142.58856736396413,145.27741009582093,S2
15,76100,76250,learned_speed_initial_offset,98.14916666666669,130.84565473977844,133.31305724087832,S2
15,76100,76250,learned_speed_preoutage_mean_offset,98.14916666666669,171.58030581155654,174.81585594534494,S2
15,76250,76400,original_learned_speed,89.51172222222225,61.51218012382321,68.7196923450012,S2
15,76250,76400,constant_speed_with_gyro,89.51172222222225,62.24886277621907,69.54269366159633,S2
15,76250,76400,learned_speed_initial_offset,89.51172222222225,64.48122339426621,72.03662469389741,S2
15,76250,76400,learned_speed_preoutage_mean_offset,89.51172222222225,62.982273921050705,70.36204014116788,S2
15,76400,76550,original_learned_speed,69.47238888888887,103.12847991349314,148.44527669608766,S2
15,76400,76550,constant_speed_with_gyro,69.47238888888887,95.94874918395664,138.11062311015806,S2
15,76400,76550,learned_speed_initial_offset,69.47238888888887,86.65003742171481,124.72586419951547,S2
15,76400,76550,learned_speed_preoutage_mean_offset,69.47238888888887,114.14035918748766,164.29600451776432,S2
15,76550,76700,original_learned_speed,101.21455555555555,98.26405745781484,97.08490732232559,S2
15,76550,76700,constant_speed_with_gyro,101.21455555555555,107.16710367379645,105.88111866476913,S2
15,76550,76700,learned_speed_initial_offset,101.21455555555555,93.73555978136727,92.61075076293434,S2
15,76550,76700,learned_speed_preoutage_mean_offset,101.21455555555555,103.47373494851004,102.23206966681235,S2
15,76700,76850,original_learned_speed,93.27308333333333,120.48517126306928,129.17464176935928,S2
15,76700,76850,constant_speed_with_gyro,93.27308333333333,130.11306673881973,139.49690745595922,S2
15,76700,76850,learned_speed_initial_offset,93.27308333333333,116.18934590627148,124.56899863708963,S2
15,76700,76850,learned_speed_preoutage_mean_offset,93.27308333333333,129.78668670366199,139.14698867607785,S2
15,76850,77000,original_learned_speed,70.36705555555555,140.86961289235094,200.1925642336034,S2
15,76850,77000,constant_speed_with_gyro,70.36705555555555,87.7969717985881,124.76999514250167,S2
15,76850,77000,learned_speed_initial_offset,70.36705555555555,149.2949282565096,212.16594481296667,S2
15,76850,77000,learned_speed_preoutage_mean_offset,70.36705555555555,153.92828654314198,218.75050096648414,S2
15,77000,77150,original_learned_speed,226.20116666666664,55.97940456683615,24.747619736784216,S2
15,77000,77150,constant_speed_with_gyro,226.20116666666664,91.41637434063809,40.4137501533538,S2
15,77000,77150,learned_speed_initial_offset,226.20116666666664,93.0588441299281,41.13986037351478,S2
15,77000,77150,learned_speed_preoutage_mean_offset,226.20116666666664,57.805379755526864,25.554854825620648,S2
15,77150,77300,original_learned_speed,267.3232222222222,103.0107339093168,38.534150925236624,S2
15,77150,77300,constant_speed_with_gyro,267.3232222222222,11.183309620161234,4.183441126885975,S2
15,77150,77300,learned_speed_initial_offset,267.3232222222222,14.178585423560035,5.303910863297004,S2
15,77150,77300,learned_speed_preoutage_mean_offset,267.3232222222222,105.03148526102689,39.29007154257463,S2
15,77300,77450,original_learned_speed,269.31902777777776,108.2545819795129,40.19566789348305,S2
15,77300,77450,constant_speed_with_gyro,269.31902777777776,4.244106841290523,1.5758659446789802,S2
15,77300,77450,learned_speed_initial_offset,269.31902777777776,13.156641637144098,4.885151170232201,S2
15,77300,77450,learned_speed_preoutage_mean_offset,269.31902777777776,97.62637299042386,36.2493410866528,S2
15,77450,77600,original_learned_speed,259.06241666666665,118.37587587290588,45.693959546906825,S2
15,77450,77600,constant_speed_with_gyro,259.06241666666665,60.29006335535413,23.272408298780302,S2
15,77450,77600,learned_speed_initial_offset,259.06241666666665,60.94282485881557,23.524379044618488,S2
15,77450,77600,learned_speed_preoutage_mean_offset,259.06241666666665,97.27478486379985,37.548783075301294,S2
15,77600,77750,original_learned_speed,71.37991666666666,63.44411045600566,88.88229829726475,S2
15,77600,77750,constant_speed_with_gyro,71.37991666666666,137.1298116411494,192.11259699492888,S2
15,77600,77750,learned_speed_initial_offset,71.37991666666666,125.91907557132069,176.4068682782912,S2
15,77600,77750,learned_speed_preoutage_mean_offset,71.37991666666666,61.95713155986432,86.79910884345058,S2
15,77750,77900,original_learned_speed,78.7216111111111,130.05472443203706,165.20841303472838,S2
15,77750,77900,constant_speed_with_gyro,78.7216111111111,75.50798326335634,95.91773110027066,S2
15,77750,77900,learned_speed_initial_offset,78.7216111111111,75.39709532826475,95.77687024449489,S2
15,77750,77900,learned_speed_preoutage_mean_offset,78.7216111111111,158.51496036698524,201.3614281131141,S2
15,77900,78050,original_learned_speed,99.79722222222222,149.1458251891131,149.44887429532307,S2
15,77900,78050,constant_speed_with_gyro,99.79722222222222,114.83948586276331,115.07282798617973,S2
15,77900,78050,learned_speed_initial_offset,99.79722222222222,123.18415517384419,123.43445281427314,S2
15,77900,78050,learned_speed_preoutage_mean_offset,99.79722222222222,172.79465102447338,173.14575213296524,S2
15,78050,78200,original_learned_speed,83.56097222222223,97.72052747810665,116.9451777298958,S2
15,78050,78200,constant_speed_with_gyro,83.56097222222223,108.13561401572466,129.40923392818908,S2
15,78050,78200,learned_speed_initial_offset,83.56097222222223,122.08763599899453,146.10605017174092,S2
15,78050,78200,learned_speed_preoutage_mean_offset,83.56097222222223,120.94259862772721,144.73574853352852,S2
15,78200,78350,original_learned_speed,48.67797222222222,15.470846025525102,,S2
15,78200,78350,constant_speed_with_gyro,48.67797222222222,56.88040853008264,,S2
15,78200,78350,learned_speed_initial_offset,48.67797222222222,45.97099936214683,,S2
15,78200,78350,learned_speed_preoutage_mean_offset,48.67797222222222,57.14869946819868,,S2
15,78350,78500,original_learned_speed,44.611722222222234,84.19662520833805,,S2
15,78350,78500,constant_speed_with_gyro,44.611722222222234,37.0181544021945,,S2
15,78350,78500,learned_speed_initial_offset,44.611722222222234,53.24998850856995,,S2
15,78350,78500,learned_speed_preoutage_mean_offset,44.611722222222234,113.2671054847789,,S2
15,78500,78650,original_learned_speed,76.36819444444443,72.70723372028671,95.20617090558433,S2
15,78500,78650,constant_speed_with_gyro,76.36819444444443,43.867320995644015,57.44187264706929,S2
15,78500,78650,learned_speed_initial_offset,76.36819444444443,62.56107430596097,81.92032659810005,S2
15,78500,78650,learned_speed_preoutage_mean_offset,76.36819444444443,84.20640170700139,110.26370640235447,S2
15,78650,78800,original_learned_speed,65.42750000000001,105.21696441211697,160.81458776831906,S2
15,78650,78800,constant_speed_with_gyro,65.42750000000001,105.92591457548099,161.89815379692175,S2
15,78650,78800,learned_speed_initial_offset,65.42750000000001,102.31513475518231,156.37940431039289,S2
15,78650,78800,learned_speed_preoutage_mean_offset,65.42750000000001,103.51524617923471,158.21366578156693,S2
15,78800,78950,original_learned_speed,67.24158333333332,52.65872797825392,78.31274245463771,S2
15,78800,78950,constant_speed_with_gyro,67.24158333333332,36.856965239670906,54.812756351916526,S2
15,78800,78950,learned_speed_initial_offset,67.24158333333332,39.864954027048434,59.28616200101639,S2
15,78800,78950,learned_speed_preoutage_mean_offset,67.24158333333332,43.083303378918956,64.07241061731735,S2
15,78950,79100,original_learned_speed,96.88727777777778,82.75419653189985,85.41286165734391,S2
15,78950,79100,constant_speed_with_gyro,96.88727777777778,72.2842530300114,74.60654761691593,S2
15,78950,79100,learned_speed_initial_offset,96.88727777777778,68.8277857387229,71.03903352160168,S2
15,78950,79100,learned_speed_preoutage_mean_offset,96.88727777777778,71.6753290884969,73.97806062101628,S2
15,79100,79250,original_learned_speed,52.495000000000005,26.14451022027216,49.803810306261845,S2
15,79100,79250,constant_speed_with_gyro,52.495000000000005,53.90910116389132,102.69378257718128,S2
15,79100,79250,learned_speed_initial_offset,52.495000000000005,30.319596076946475,57.75711225249351,S2
15,79100,79250,learned_speed_preoutage_mean_offset,52.495000000000005,41.385428761246274,78.83689639250647,S2
15,79250,79400,original_learned_speed,10.66125,57.315309206079434,,S2
15,79250,79400,constant_speed_with_gyro,10.66125,4.7662679354742,,S2
15,79250,79400,learned_speed_initial_offset,10.66125,50.33283292773249,,S2
15,79250,79400,learned_speed_preoutage_mean_offset,10.66125,39.81731325047143,,S2
15,79400,79550,original_learned_speed,104.64425,51.485856679683145,49.20084637204925,S2
15,79400,79550,constant_speed_with_gyro,104.64425,88.84774315888257,84.90456299212099,S2
15,79400,79550,learned_speed_initial_offset,104.64425,48.81585990660183,46.64934758154588,S2
15,79400,79550,learned_speed_preoutage_mean_offset,104.64425,32.28165473347255,30.848952267776347,S2
15,79550,79700,original_learned_speed,97.09808333333334,81.80085028609682,84.24558701666457,S2
15,79550,79700,constant_speed_with_gyro,97.09808333333334,87.79253134718181,90.41633813284864,S2
15,79550,79700,learned_speed_initial_offset,97.09808333333334,100.13133947600286,103.1239093899068,S2
15,79550,79700,learned_speed_preoutage_mean_offset,97.09808333333334,63.35518476603549,65.24864610204509,S2
15,79700,79850,original_learned_speed,144.31897222222221,28.65950743891729,19.85844757457627,S2
15,79700,79850,constant_speed_with_gyro,144.31897222222221,16.87221047463399,11.69091645736929,S2
15,79700,79850,learned_speed_initial_offset,144.31897222222221,35.859682933118115,24.847518230590925,S2
15,79700,79850,learned_speed_preoutage_mean_offset,144.31897222222221,12.729006173914913,8.82005046038909,S2
15,79850,80000,original_learned_speed,169.68391666666668,51.90614881487785,30.58990494475926,S2
15,79850,80000,constant_speed_with_gyro,169.68391666666668,52.442447229735166,30.905962250243807,S2
15,79850,80000,learned_speed_initial_offset,169.68391666666668,51.438395212387675,30.314243225205104,S2
15,79850,80000,learned_speed_preoutage_mean_offset,169.68391666666668,60.086471536160374,35.41082308595955,S2
15,80000,80150,original_learned_speed,189.98619444444444,37.24008884502692,19.601471019472747,S2
15,80000,80150,constant_speed_with_gyro,189.98619444444444,18.973407017678184,9.986729337444762,S2
15,80000,80150,learned_speed_initial_offset,189.98619444444444,33.98391500062842,17.88757077849989,S2
15,80000,80150,learned_speed_preoutage_mean_offset,189.98619444444444,52.99106227351582,27.89205943540883,S2
15,80150,80300,original_learned_speed,178.00666666666666,70.80375936114837,39.77590316532061,S2
15,80150,80300,constant_speed_with_gyro,178.00666666666666,58.142266938135876,32.6629715767963,S2
15,80150,80300,learned_speed_initial_offset,178.00666666666666,57.04765714386799,32.048045285121155,S2
15,80150,80300,learned_speed_preoutage_mean_offset,178.00666666666666,76.68507406800694,43.079888806415646,S2
15,80300,80450,original_learned_speed,187.14750000000004,84.98031163086395,45.4082002863324,S2
15,80300,80450,constant_speed_with_gyro,187.14750000000004,89.05289643103127,47.584336649450975,S2
15,80300,80450,learned_speed_initial_offset,187.14750000000004,98.18162026826323,52.46215966991983,S2
15,80300,80450,learned_speed_preoutage_mean_offset,187.14750000000004,85.17585006767816,45.512683881792775,S2
15,80450,80600,original_learned_speed,196.52216666666666,89.27807969684808,45.42901251861228,S2
15,80450,80600,constant_speed_with_gyro,196.52216666666666,60.29418918995318,30.680604744309512,S2
15,80450,80600,learned_speed_initial_offset,196.52216666666666,68.84354115083475,35.030929242503476,S2
15,80450,80600,learned_speed_preoutage_mean_offset,196.52216666666666,87.39471260079159,44.47066409003476,S2
15,80600,80750,original_learned_speed,42.69144444444444,35.86714634904768,,S2
15,80600,80750,constant_speed_with_gyro,42.69144444444444,157.05206111848605,,S2
15,80600,80750,learned_speed_initial_offset,42.69144444444444,161.76364443260866,,S2
15,80600,80750,learned_speed_preoutage_mean_offset,42.69144444444444,16.06349508762924,,S2
15,80750,80900,original_learned_speed,39.79461111111111,53.80761469026678,,S2
15,80750,80900,constant_speed_with_gyro,39.79461111111111,33.90345264880035,,S2
15,80750,80900,learned_speed_initial_offset,39.79461111111111,49.13612797081739,,S2
15,80750,80900,learned_speed_preoutage_mean_offset,39.79461111111111,79.36362109862905,,S2
15,80900,81050,original_learned_speed,108.14800000000001,75.53395486712495,69.8431361348568,S2
15,80900,81050,constant_speed_with_gyro,108.14800000000001,36.003130919490914,33.290611864751,S2
15,80900,81050,learned_speed_initial_offset,108.14800000000001,45.665915085496835,42.22539028506938,S2
15,80900,81050,learned_speed_preoutage_mean_offset,108.14800000000001,49.502278887884756,45.772717838411026,S2
15,81050,81200,original_learned_speed,42.689972222222224,89.2208164325266,,S2
15,81050,81200,constant_speed_with_gyro,42.689972222222224,39.762490693560615,,S2
15,81050,81200,learned_speed_initial_offset,42.689972222222224,41.79779850229269,,S2
15,81050,81200,learned_speed_preoutage_mean_offset,42.689972222222224,128.1729275860928,,S2
15,81200,81350,original_learned_speed,110.90886111111111,63.65907201956525,57.39764287705568,S2
15,81200,81350,constant_speed_with_gyro,110.90886111111111,63.134584511483375,56.92474332437122,S2
15,81200,81350,learned_speed_initial_offset,110.90886111111111,63.575075032843735,57.321907732108734,S2
15,81200,81350,learned_speed_preoutage_mean_offset,110.90886111111111,46.40165326449685,41.837642907549636,S2
15,81350,81500,original_learned_speed,88.74769444444445,30.7245834230115,34.62014829269161,S2
15,81350,81500,constant_speed_with_gyro,88.74769444444445,86.76181192621681,97.76232776450234,S2
15,81350,81500,learned_speed_initial_offset,88.74769444444445,38.856671841469925,43.783302861793196,S2
15,81350,81500,learned_speed_preoutage_mean_offset,88.74769444444445,57.57232683634998,64.87191266967496,S2
15,81500,81650,original_learned_speed,114.7043611111111,119.65593628592018,104.31681509477448,S2
15,81500,81650,constant_speed_with_gyro,114.7043611111111,130.94582907524978,114.15941626526825,S2
15,81500,81650,learned_speed_initial_offset,114.7043611111111,161.90908775655805,141.1533843946186,S2
15,81500,81650,learned_speed_preoutage_mean_offset,114.7043611111111,131.92501898418757,115.01308032777871,S2
15,81650,81800,original_learned_speed,132.19733333333335,83.83707240141239,63.41812674089168,S2
15,81650,81800,constant_speed_with_gyro,132.19733333333335,97.27689488494417,73.58461205844608,S2
15,81650,81800,learned_speed_initial_offset,132.19733333333335,83.0728745401084,62.84005315798735,S2
15,81650,81800,learned_speed_preoutage_mean_offset,132.19733333333335,89.42436847398366,67.6446084192195,S2
15,81800,81950,original_learned_speed,142.9116111111111,95.71943272832112,66.9780656617894,S2
15,81800,81950,constant_speed_with_gyro,142.9116111111111,113.25096780868499,79.24546293207378,S2
15,81800,81950,learned_speed_initial_offset,142.9116111111111,114.81179583916769,80.33762613585236,S2
15,81800,81950,learned_speed_preoutage_mean_offset,142.9116111111111,94.19548446654842,65.91170845685393,S2
15,81950,82100,original_learned_speed,167.60038888888892,18.79193125252943,11.21234346597345,S2
15,81950,82100,constant_speed_with_gyro,167.60038888888892,47.095100875296396,28.09963699220185,S2
15,81950,82100,learned_speed_initial_offset,167.60038888888892,24.520608678534657,14.630400824899432,S2
15,81950,82100,learned_speed_preoutage_mean_offset,167.60038888888892,26.771852054915993,15.973621679759024,S2
15,82100,82250,original_learned_speed,122.73752777777777,127.02355123671929,103.49202361864545,S2
15,82100,82250,constant_speed_with_gyro,122.73752777777777,118.13776088207663,96.25235494067533,S2
15,82100,82250,learned_speed_initial_offset,122.73752777777777,140.4720091489465,114.44911079134482,S2
15,82100,82250,learned_speed_preoutage_mean_offset,122.73752777777777,126.14922720920812,102.77967097203343,S2
15,82250,82400,original_learned_speed,101.65072222222221,109.99131296501876,108.20514656508087,S2
15,82250,82400,constant_speed_with_gyro,101.65072222222221,87.7599683291559,86.3348202655174,S2
15,82250,82400,learned_speed_initial_offset,101.65072222222221,101.02531990753964,99.38475369283125,S2
15,82250,82400,learned_speed_preoutage_mean_offset,101.65072222222221,95.46053888458897,93.91034003270467,S2
15,82400,82550,original_learned_speed,141.74516666666668,146.4182685537862,103.29683332209059,S2
15,82400,82550,constant_speed_with_gyro,141.74516666666668,118.88358651401867,83.87135117883055,S2
15,82400,82550,learned_speed_initial_offset,141.74516666666668,114.63937330180234,80.877095140318,S2
15,82400,82550,learned_speed_preoutage_mean_offset,141.74516666666668,137.10920076599933,96.72936579801028,S2
15,82550,82700,original_learned_speed,115.78772222222221,54.46975008233235,47.04276847055758,S2
15,82550,82700,constant_speed_with_gyro,115.78772222222221,71.98032507288103,62.16576653501732,S2
15,82550,82700,learned_speed_initial_offset,115.78772222222221,49.8779138395542,43.07703172865554,S2
15,82550,82700,learned_speed_preoutage_mean_offset,115.78772222222221,49.665201143800395,42.89332253076186,S2
15,82700,82850,original_learned_speed,143.65838888888888,14.44141033845522,10.05260496804317,S2
15,82700,82850,constant_speed_with_gyro,143.65838888888888,59.5799274039094,41.47333675723657,S2
15,82700,82850,learned_speed_initial_offset,143.65838888888888,33.09207849854607,23.035256593432077,S2
15,82700,82850,learned_speed_preoutage_mean_offset,143.65838888888888,21.72524635556801,15.122852569626952,S2
15,82850,83000,original_learned_speed,135.76494444444444,37.4742704584673,27.60231708694281,S2
15,82850,83000,constant_speed_with_gyro,135.76494444444444,16.35402842786287,12.045840327033023,S2
15,82850,83000,learned_speed_initial_offset,135.76494444444444,1.8961731513165179,1.3966588791206258,S2
15,82850,83000,learned_speed_preoutage_mean_offset,135.76494444444444,14.430101003356109,10.628738561640235,S2
15,83000,83150,original_learned_speed,133.87647222222222,52.75895513078866,39.40868343409423,S2
15,83000,83150,constant_speed_with_gyro,133.87647222222222,41.1966726519819,30.772152842210645,S2
15,83000,83150,learned_speed_initial_offset,133.87647222222222,60.33252318137025,45.065814911244445,S2
15,83000,83150,learned_speed_preoutage_mean_offset,133.87647222222222,41.43113590677948,30.947286867559324,S2
15,83150,83300,original_learned_speed,125.20030555555554,127.3402567147875,101.70922199409681,S2
15,83150,83300,constant_speed_with_gyro,125.20030555555554,118.5247329211175,94.66808598843565,S2
15,83150,83300,learned_speed_initial_offset,125.20030555555554,117.53270173191589,93.8757307423365,S2
15,83150,83300,learned_speed_preoutage_mean_offset,125.20030555555554,115.02493649477817,91.87272825283783,S2
15,83300,83450,original_learned_speed,113.49883333333332,80.8279887736781,71.21481904249657,S2
15,83300,83450,constant_speed_with_gyro,113.49883333333332,43.93679612821917,38.711231505950146,S2
15,83300,83450,learned_speed_initial_offset,113.49883333333332,41.76818070223805,36.800537481799125,S2
15,83300,83450,learned_speed_preoutage_mean_offset,113.49883333333332,54.90470409099414,48.374685869893646,S2
15,83450,83600,original_learned_speed,51.41936111111111,59.13314415391416,115.00170923192626,S2
15,83450,83600,constant_speed_with_gyro,51.41936111111111,75.0452139867693,145.94738706419463,S2
15,83450,83600,learned_speed_initial_offset,51.41936111111111,149.58735214995932,290.9163959208262,S2
15,83450,83600,learned_speed_preoutage_mean_offset,51.41936111111111,30.075284981071505,58.49019577680555,S2
15,83600,83750,original_learned_speed,106.90283333333335,51.04771406207841,47.75150711198338,S2
15,83600,83750,constant_speed_with_gyro,106.90283333333335,51.68076681192565,48.34368295064737,S2
15,83600,83750,learned_speed_initial_offset,106.90283333333335,58.09695603994189,54.34557179489338,S2
15,83600,83750,learned_speed_preoutage_mean_offset,106.90283333333335,46.39926189456634,43.40321060517541,S2
15,83750,83900,original_learned_speed,127.94538888888889,143.72385466347396,112.33218790580058,S2
15,83750,83900,constant_speed_with_gyro,127.94538888888889,128.4030469968258,100.3576980084326,S2
15,83750,83900,learned_speed_initial_offset,127.94538888888889,120.10144083588045,93.86929992465745,S2
15,83750,83900,learned_speed_preoutage_mean_offset,127.94538888888889,130.52579091504222,102.01679954905934,S2
15,83900,84050,original_learned_speed,118.96694444444445,154.90766807942623,130.2106806246213,S2
15,83900,84050,constant_speed_with_gyro,118.96694444444445,146.3421135921041,123.01073569258845,S2
15,83900,84050,learned_speed_initial_offset,118.96694444444445,161.85923643067835,136.0539578338619,S2
15,83900,84050,learned_speed_preoutage_mean_offset,118.96694444444445,133.31920586970014,112.06407501871914,S2
15,84050,84200,original_learned_speed,129.8982222222222,74.09464414021781,57.04053748592577,S2
15,84050,84200,constant_speed_with_gyro,129.8982222222222,100.29161626768831,77.20784361168188,S2
15,84050,84200,learned_speed_initial_offset,129.8982222222222,106.06177240723007,81.64990297233312,S2
15,84050,84200,learned_speed_preoutage_mean_offset,129.8982222222222,58.91905677483667,45.35786230703099,S2
15,84200,84350,original_learned_speed,104.75491666666667,59.170296804001566,56.484505631638505,S2
15,84200,84350,constant_speed_with_gyro,104.75491666666667,89.20505726319621,85.15596222280374,S2
15,84200,84350,learned_speed_initial_offset,104.75491666666667,96.26239431367333,91.8929606139473,S2
15,84200,84350,learned_speed_preoutage_mean_offset,104.75491666666667,54.02584139155376,51.57356151927993,S2
15,84350,84500,original_learned_speed,160.4454166666667,20.963626866790893,13.06589325037802,S2
15,84350,84500,constant_speed_with_gyro,160.4454166666667,49.183018940275275,30.654050431652678,S2
15,84350,84500,learned_speed_initial_offset,160.4454166666667,24.12329416821553,15.035203042498166,S2
15,84350,84500,learned_speed_preoutage_mean_offset,160.4454166666667,33.30669203680106,20.758892792804026,S2
15,84500,84650,original_learned_speed,83.38730555555556,45.92528481481717,55.07467174871135,S2
15,84500,84650,constant_speed_with_gyro,83.38730555555556,88.07261850025935,105.61873646532719,S2
15,84500,84650,learned_speed_initial_offset,83.38730555555556,54.16969850532321,64.96156476627424,S2
15,84500,84650,learned_speed_preoutage_mean_offset,83.38730555555556,53.20717708658506,63.807286651247615,S2
15,84650,84800,original_learned_speed,104.18030555555556,149.49679939435504,143.49813872894993,S2
15,84650,84800,constant_speed_with_gyro,104.18030555555556,102.96029035772038,98.8289387410324,S2
15,84650,84800,learned_speed_initial_offset,104.18030555555556,101.80663572666307,97.72157528600577,S2
15,84650,84800,learned_speed_preoutage_mean_offset,104.18030555555556,139.93752444150684,134.3224361795361,S2
15,84800,84950,original_learned_speed,129.09827777777778,124.54656649700422,96.47422772857698,S2
15,84800,84950,constant_speed_with_gyro,129.09827777777778,146.09725522198246,113.16747034647955,S2
15,84800,84950,learned_speed_initial_offset,129.09827777777778,115.93019179926296,89.79995224941607,S2
15,84800,84950,learned_speed_preoutage_mean_offset,129.09827777777778,121.33634437727491,93.98757788708552,S2
15,84950,85100,original_learned_speed,144.92230555555557,93.87504090137566,64.77611609993943,S2
15,84950,85100,constant_speed_with_gyro,144.92230555555557,96.01815164696231,66.25491588674319,S2
15,84950,85100,learned_speed_initial_offset,144.92230555555557,109.0331315286968,75.23557613213602,S2
